10:07:53.451:  0, 0 ,0
| Ac= 380 | AcZ = 15492 
AcX = -304 | AcY = 52
10:08:43.942:  0, 0 ,0
0 | AcZ = 15536 
AcX = -280 | AcY = 520 | AcZ = 15504 
AcX = -340 | AcY =
10:08:44.043:  0, 0 ,0
 520 | AcZ = 15412 
AcX = -228 | AcY = 452 | AcZ = 15484 
AcX = -224 |
10:08:44.142:  0, 0 ,0
 AcY = 504 | AcZ = 15516 
AcX = -400 | AcY = 532 | AcZ = 15424 
AcX =
10:08:44.243:  0, 0 ,0
 -332 | AcY = 500 | AcZ = 15460 
AcX = -264 | AcY = 456 | AcZ = 15492 
Ac
10:08:44.342:  0, 0 ,0
X = -292 | AcY = 448 | AcZ = 15432 
AcX = -320 | AcY = 404 | AcZ = 15516 

10:08:44.442:  0, 0 ,0
AcX = -244 | AcY = 468 | AcZ = 15492 
AcX = -228 | AcY = 448 | AcZ = 15472 

10:08:44.542:  0, 0 ,0
AcX = -284 | AcY = 484 | AcZ = 15492 
AcX = -304 | AcY = 508 | AcZ = 15436 
10:08:44.644:  0, 0 ,0

AcX = -248 | AcY = 456 | AcZ = 15384 
AcX = -224 | AcY = 508 | AcZ = 155
10:08:44.743:  0, 0 ,0
12 
AcX = -244 | AcY = 512 | AcZ = 15536 
AcX = -216 | AcY = 432 | AcZ
10:08:44.840:  0, 0 ,0
 = 15552 
AcX = -296 | AcY = 440 | AcZ = 15508 
AcX = -360 | AcY = 48
10:08:44.939:  0, 0 ,0
4 | AcZ = 15396 
AcX = -312 | AcY = 516 | AcZ = 15552 
AcX = -264 | Ac
10:08:45.039:  0, 0 ,0
Y = 524 | AcZ = 15372 
AcX = -280 | AcY = 472 | AcZ = 15440 
AcX = -2
10:08:45.139:  0, 0 ,0
88 | AcY = 484 | AcZ = 15456 
AcX = -272 | AcY = 532 | AcZ = 15440 
A
10:08:45.244:  0, 0 ,0
cX = -216 | AcY = 564 | AcZ = 15360 
AcX = -312 | AcY = 464 | AcZ = 15492 
AcX
10:08:45.343:  0, 0 ,0
 = -292 | AcY = 508 | AcZ = 15428 
AcX = -320 | AcY = 464 | AcZ = 15420 

10:08:45.444:  0, 0 ,0
AcX = -328 | AcY = 480 | AcZ = 15420 
AcX = -256 | AcY = 352 | AcZ = 15496 

10:08:45.542:  0, 0 ,0
AcX = -328 | AcY = 524 | AcZ = 15488 
AcX = -300 | AcY = 460 | AcZ = 15500 
10:08:45.643:  0, 0 ,0

AcX = -264 | AcY = 560 | AcZ = 15476 
AcX = -300 | AcY = 488 | AcZ = 1538
10:08:45.742:  0, 0 ,0
0 
AcX = -268 | AcY = 460 | AcZ = 15428 
AcX = -360 | AcY = 556 | AcZ
10:08:45.843:  0, 0 ,0
 = 15624 
AcX = -288 | AcY = 452 | AcZ = 15536 
AcX = -236 | AcY = 472 | 
10:08:45.943:  0, 0 ,0
AcZ = 15596 
AcX = -352 | AcY = 552 | AcZ = 15428 
AcX = -300 | AcY = 
10:08:46.043:  0, 0 ,0
412 | AcZ = 15480 
AcX = -344 | AcY = 536 | AcZ = 15460 
AcX = -192 |
10:08:46.144:  0, 0 ,0
 AcY = 476 | AcZ = 15428 
AcX = -200 | AcY = 516 | AcZ = 15484 
AcX = -29
10:08:46.243:  0, 0 ,0
6 | AcY = 468 | AcZ = 15528 
AcX = -288 | AcY = 444 | AcZ = 15468 
AcX
10:08:46.343:  0, 0 ,0
 = -284 | AcY = 584 | AcZ = 15452 
AcX = -320 | AcY = 496 | AcZ = 15448 

10:08:46.443:  0, 0 ,0
AcX = -284 | AcY = 456 | AcZ = 15480 
AcX = -360 | AcY = 468 | AcZ = 15532 

10:08:46.543:  0, 0 ,0
AcX = -368 | AcY = 468 | AcZ = 15412 
AcX = -340 | AcY = 488 | AcZ = 15468 
10:08:46.641:  0, 0 ,0

AcX = -296 | AcY = 528 | AcZ = 15472 
AcX = -236 | AcY = 420 | AcZ = 
10:08:46.743:  0, 0 ,0
15452 
AcX = -244 | AcY = 436 | AcZ = 15488 
AcX = -296 | AcY = 468 | AcZ
10:08:46.844:  0, 0 ,0
 = 15584 
AcX = -324 | AcY = 520 | AcZ = 15592 
AcX = -284 | AcY = 488 | 
10:08:46.943:  0, 0 ,0
AcZ = 15380 
AcX = -184 | AcY = 488 | AcZ = 15408 
AcX = -224 | AcY = 
10:08:47.043:  0, 0 ,0
528 | AcZ = 15620 
AcX = -280 | AcY = 568 | AcZ = 15540 
AcX = -204 | AcY
10:08:47.143:  0, 0 ,0
 = 556 | AcZ = 15424 
AcX = -260 | AcY = 512 | AcZ = 15428 
AcX = -24
10:08:47.242:  0, 0 ,0
4 | AcY = 556 | AcZ = 15536 
AcX = -344 | AcY = 512 | AcZ = 15456 
AcX
10:08:47.342:  0, 0 ,0
 = -244 | AcY = 432 | AcZ = 15516 
AcX = -232 | AcY = 436 | AcZ = 15388 

10:08:47.442:  0, 0 ,0
AcX = -236 | AcY = 456 | AcZ = 15556 
AcX = -384 | AcY = 508 | AcZ = 15516 

10:08:47.543:  0, 0 ,0
AcX = -332 | AcY = 484 | AcZ = 15412 
AcX = -332 | AcY = 564 | AcZ = 15508 

10:08:47.644:  0, 0 ,0
AcX = -376 | AcY = 432 | AcZ = 15452 
AcX = -268 | AcY = 492 | AcZ = 1540
10:08:47.743:  0, 0 ,0
0 
AcX = -260 | AcY = 480 | AcZ = 15432 
AcX = -264 | AcY = 512 | AcZ
10:08:47.842:  0, 0 ,0
 = 15544 
AcX = -332 | AcY = 452 | AcZ = 15524 
AcX = -236 | AcY = 500 | 
10:08:47.939:  0, 0 ,0
AcZ = 15488 
AcX = -284 | AcY = 428 | AcZ = 15460 
AcX = -204 | Ac
10:08:48.038:  0, 0 ,0
Y = 428 | AcZ = 15392 
AcX = -204 | AcY = 472 | AcZ = 15492 
AcX = -3
10:08:48.138:  0, 0 ,0
76 | AcY = 492 | AcZ = 15364 
AcX = -216 | AcY = 612 | AcZ = 15432 
AcX = 
10:08:48.243:  0, 0 ,0
-220 | AcY = 452 | AcZ = 15528 
AcX = -260 | AcY = 492 | AcZ = 15552 
AcX
10:08:48.342:  0, 0 ,0
 = -232 | AcY = 416 | AcZ = 15432 
AcX = -220 | AcY = 492 | AcZ = 15612 

10:08:48.442:  0, 0 ,0
AcX = -316 | AcY = 560 | AcZ = 15544 
AcX = -300 | AcY = 560 | AcZ = 15468 

10:08:48.543:  0, 0 ,0
AcX = -232 | AcY = 432 | AcZ = 15544 
AcX = -232 | AcY = 472 | AcZ = 15584 

10:08:48.643:  0, 0 ,0
AcX = -252 | AcY = 408 | AcZ = 15432 
AcX = -380 | AcY = 584 | AcZ = 1544
10:08:48.742:  0, 0 ,0
4 
AcX = -448 | AcY = 472 | AcZ = 15360 
AcX = -160 | AcY = 484 | AcZ
10:08:48.843:  0, 0 ,0
 = 15572 
AcX = -308 | AcY = 632 | AcZ = 15360 
AcX = -316 | AcY = 488 | A
10:08:48.943:  0, 0 ,0
cZ = 15540 
AcX = -312 | AcY = 532 | AcZ = 15416 
AcX = -300 | AcY = 
10:08:49.042:  0, 0 ,0
548 | AcZ = 15496 
AcX = -272 | AcY = 652 | AcZ = 15452 
AcX = -264 | AcY
10:08:49.143:  0, 0 ,0
 = 560 | AcZ = 15416 
AcX = -364 | AcY = 436 | AcZ = 15592 
AcX = -136
10:08:49.242:  0, 0 ,0
 | AcY = 500 | AcZ = 15480 
AcX = -264 | AcY = 480 | AcZ = 15500 
AcX
10:08:49.342:  0, 0 ,0
 = -208 | AcY = 524 | AcZ = 15504 
AcX = -360 | AcY = 432 | AcZ = 15396 

10:08:49.442:  0, 0 ,0
AcX = -236 | AcY = 428 | AcZ = 15600 
AcX = -320 | AcY = 452 | AcZ = 15592 

10:08:49.541:  0, 0 ,0
AcX = -276 | AcY = 496 | AcZ = 15496 
AcX = -332 | AcY = 500 | AcZ = 15464 
10:08:49.640:  0, 0 ,0

AcX = -296 | AcY = 568 | AcZ = 15428 
AcX = -296 | AcY = 500 | AcZ = 1546
10:08:49.742:  0, 0 ,0
0 
AcX = -252 | AcY = 500 | AcZ = 15412 
AcX = -280 | AcY = 496 | AcZ = 1
10:08:49.842:  0, 0 ,0
5568 
AcX = -332 | AcY = 520 | AcZ = 15456 
AcX = -272 | AcY = 636 | A
10:08:49.942:  0, 0 ,0
cZ = 15380 
AcX = -296 | AcY = 516 | AcZ = 15468 
AcX = -336 | AcY = 
10:08:50.043:  0, 0 ,0
452 | AcZ = 15580 
AcX = -312 | AcY = 476 | AcZ = 15448 
AcX = -300 | AcY
10:08:50.142:  0, 0 ,0
 = 496 | AcZ = 15456 
AcX = -292 | AcY = 520 | AcZ = 15528 
AcX = -268
10:08:50.243:  0, 0 ,0
 | AcY = 456 | AcZ = 15476 
AcX = -220 | AcY = 544 | AcZ = 15500 
AcX = -
10:08:50.343:  0, 0 ,0
280 | AcY = 460 | AcZ = 15404 
AcX = -252 | AcY = 468 | AcZ = 15428 

10:08:50.442:  0, 0 ,0
AcX = -220 | AcY = 560 | AcZ = 15396 
AcX = -284 | AcY = 468 | AcZ = 15568 

10:08:50.542:  0, 0 ,0
AcX = -236 | AcY = 376 | AcZ = 15384 
AcX = -340 | AcY = 452 | AcZ = 15468 

10:08:50.642:  0, 0 ,0
AcX = -304 | AcY = 496 | AcZ = 15480 
AcX = -348 | AcY = 488 | AcZ = 1549
10:08:50.742:  0, 0 ,0
6 
AcX = -272 | AcY = 476 | AcZ = 15444 
AcX = -344 | AcY = 524 | AcZ = 1
10:08:50.840:  0, 0 ,0
5452 
AcX = -236 | AcY = 468 | AcZ = 15356 
AcX = -208 | AcY = 560 | A
10:08:50.938:  0, 0 ,0
cZ = 15680 
AcX = -224 | AcY = 476 | AcZ = 15436 
AcX = -264 | Ac
10:08:51.038:  0, 0 ,0
Y = 496 | AcZ = 15528 
AcX = -336 | AcY = 480 | AcZ = 15556 
AcX = -296 |
10:08:51.142:  0, 0 ,0
 AcY = 492 | AcZ = 15364 
AcX = -264 | AcY = 504 | AcZ = 15552 
AcX = -284
10:08:51.243:  0, 0 ,0
 | AcY = 436 | AcZ = 15572 
AcX = -244 | AcY = 508 | AcZ = 15484 
AcX = -
10:08:51.342:  0, 0 ,0
312 | AcY = 516 | AcZ = 15424 
AcX = -232 | AcY = 444 | AcZ = 15304 

10:08:51.441:  0, 0 ,0
AcX = -288 | AcY = 492 | AcZ = 15412 
AcX = -292 | AcY = 560 | AcZ = 15512 

10:08:51.543:  0, 0 ,0
AcX = -312 | AcY = 412 | AcZ = 15504 
AcX = -200 | AcY = 532 | AcZ = 15516 

10:08:51.642:  0, 0 ,0
AcX = -368 | AcY = 508 | AcZ = 15424 
AcX = -396 | AcY = 524 | AcZ = 1536
10:08:51.743:  0, 0 ,0
4 
AcX = -184 | AcY = 508 | AcZ = 15548 
AcX = -268 | AcY = 544 | AcZ = 1
10:08:51.843:  0, 0 ,0
5396 
AcX = -284 | AcY = 596 | AcZ = 15512 
AcX = -312 | AcY = 480 | A
10:08:51.943:  0, 0 ,0
cZ = 15440 
AcX = -228 | AcY = 496 | AcZ = 15460 
AcX = -248 | AcY = 424 
10:08:52.042:  0, 0 ,0
| AcZ = 15440 
AcX = -328 | AcY = 460 | AcZ = 15520 
AcX = -364 | AcY 
10:08:52.142:  0, 0 ,0
= 440 | AcZ = 15496 
AcX = -304 | AcY = 488 | AcZ = 15520 
AcX = -280 | A
10:08:52.242:  0, 0 ,0
cY = 476 | AcZ = 15400 
AcX = -320 | AcY = 492 | AcZ = 15452 
AcX = -
10:08:52.342:  0, 0 ,0
196 | AcY = 576 | AcZ = 15528 
AcX = -352 | AcY = 500 | AcZ = 15392 
A
10:08:52.442:  0, 0 ,0
cX = -272 | AcY = 520 | AcZ = 15544 
AcX = -360 | AcY = 536 | AcZ = 15568 

10:08:52.542:  0, 0 ,0
AcX = -292 | AcY = 620 | AcZ = 15348 
AcX = -264 | AcY = 500 | AcZ = 15404 

10:08:52.639:  0, 0 ,0
AcX = -304 | AcY = 456 | AcZ = 15488 
AcX = -296 | AcY = 480 | AcZ = 1542
10:08:52.742:  0, 0 ,0
4 
AcX = -244 | AcY = 452 | AcZ = 15256 
AcX = -260 | AcY = 504 | AcZ = 15
10:08:52.843:  0, 0 ,0
476 
AcX = -332 | AcY = 528 | AcZ = 15516 
AcX = -212 | AcY = 492 | AcZ =
10:08:52.943:  0, 0 ,0
 15560 
AcX = -284 | AcY = 560 | AcZ = 15508 
AcX = -344 | AcY = 324 
10:08:53.042:  0, 0 ,0
| AcZ = 15460 
AcX = -116 | AcY = 496 | AcZ = 15416 
AcX = -348 | AcY 
10:08:53.142:  0, 0 ,0
= 548 | AcZ = 15636 
AcX = -320 | AcY = 516 | AcZ = 15492 
AcX = -252 | A
10:08:53.242:  0, 0 ,0
cY = 472 | AcZ = 15516 
AcX = -264 | AcY = 632 | AcZ = 15484 
AcX = -
10:08:53.342:  0, 0 ,0
336 | AcY = 512 | AcZ = 15516 
AcX = -272 | AcY = 552 | AcZ = 15428 
A
10:08:53.441:  0, 0 ,0
cX = -292 | AcY = 508 | AcZ = 15500 
AcX = -292 | AcY = 520 | AcZ = 15488 

10:08:53.542:  0, 0 ,0
AcX = -472 | AcY = 456 | AcZ = 15448 
AcX = -340 | AcY = 476 | AcZ = 15440 

10:08:53.642:  0, 0 ,0
AcX = -388 | AcY = 456 | AcZ = 15480 
AcX = -240 | AcY = 440 | AcZ = 15396 

10:08:53.742:  0, 0 ,0
AcX = -300 | AcY = 528 | AcZ = 15432 
AcX = -312 | AcY = 388 | AcZ = 15
10:08:53.841:  0, 0 ,0
432 
AcX = -332 | AcY = 580 | AcZ = 15428 
AcX = -280 | AcY = 436 | A
10:08:53.940:  0, 0 ,0
cZ = 15276 
AcX = -224 | AcY = 464 | AcZ = 15540 
AcX = -308 | AcY = 500 
